log10(nu_E [GeV]) low,log10(nu_E [GeV]) center,log10(nu_E [GeV]) high,log10(psi [degrees]),dP/dOmega
7.300,7.475,7.650,-0.09475733548327803,105.0112859214092
7.300,7.475,7.650,-0.09162813463029984,104.59812020296121
7.300,7.475,7.650,-0.0884989337773221,104.17627981195925
7.300,7.475,7.650,-0.08536973292434391,103.7457165053401
7.300,7.475,7.650,-0.08224053207136572,103.30638204004073
7.300,7.475,7.650,-0.07911133121838754,102.85822817299805
7.300,7.475,7.650,-0.07598213036540935,102.40120666114896
7.300,7.475,7.650,-0.07285292951243116,101.93529518692786
7.300,7.475,7.650,-0.06972372865945298,101.46075247274216
7.300,7.475,7.650,-0.06659452780647479,100.97800934233285
7.300,7.475,7.650,-0.0634653269534966,100.48749910083423
7.300,7.475,7.650,-0.06033612610051842,99.98965505338057
7.300,7.475,7.650,-0.057206925247540674,99.48491050510623
7.300,7.475,7.650,-0.05407772439456249,98.97369876114534
7.300,7.475,7.650,-0.0509485235415843,98.45645312663228
7.300,7.475,7.650,-0.047819322688606114,97.93360690670134
7.300,7.475,7.650,-0.04469012183562793,97.40559340648679
7.300,7.475,7.650,-0.04156092098264974,96.87284593112292
7.300,7.475,7.650,-0.038431720129671554,96.33579778574402
7.300,7.475,7.650,-0.03530251927669337,95.79488227548437
7.300,7.475,7.650,-0.03217331842371518,95.25053270547826
7.300,7.475,7.650,-0.029044117570736994,94.70318238085999
7.300,7.475,7.650,-0.02591491671775925,94.1532646067639
7.300,7.475,7.650,-0.022785715864781064,93.60121268832414
7.300,7.475,7.650,-0.019656515011802878,93.04745993067506
7.300,7.475,7.650,-0.01652731415882469,92.49243963895097
7.300,7.475,7.650,-0.013398113305846504,91.93658511828612
7.300,7.475,7.650,-0.010268912452868317,91.38032967381483
7.300,7.475,7.650,-0.007139711599890131,90.82410661067136
7.300,7.475,7.650,-0.004010510746911944,90.26834923399002
7.300,7.475,7.650,-0.0008813098939337571,89.7134908489051
7.300,7.475,7.650,0.0022478909590439855,89.15996476055092
7.300,7.475,7.650,0.005377091812022172,88.60820427406166
7.300,7.475,7.650,0.008506292665000359,88.05864269457166
7.300,7.475,7.650,0.011635493517978546,87.51171332721522
7.300,7.475,7.650,0.014764694370956732,86.96784947712662
7.300,7.475,7.650,0.01789389522393492,86.42748444944013
7.300,7.475,7.650,0.021023096076913106,85.89105154929007
7.300,7.475,7.650,0.024152296929891293,85.35898408181069
7.300,7.475,7.650,0.02728149778286948,84.83171535213631
7.300,7.475,7.650,0.030410698635847666,84.3096786654012
7.300,7.475,7.650,0.03353989948882585,83.79330732673964
7.300,7.475,7.650,0.03666910034180404,83.28303464128592
7.300,7.475,7.650,0.039798301194782226,82.77929391417435
7.300,7.475,7.650,0.04292750204776041,82.28251845053919
7.300,7.475,7.650,0.0460567029007386,81.79314155551472
7.300,7.475,7.650,0.049185903753716786,81.31159653423525
7.300,7.475,7.650,0.05231510460669497,80.83831669183506
7.300,7.475,7.650,0.05544430545967227,80.37373533344856
7.300,7.475,7.650,0.05857350631265046,79.91828576420978
7.300,7.475,7.650,0.061702707165628645,79.47240128925313
7.300,7.475,7.650,0.06483190801860683,79.0365152137129
7.300,7.475,7.650,0.06796110887158502,78.61106084272339
7.300,7.475,7.650,0.0710903097245632,78.19647148141888
7.300,7.475,7.650,0.07421951057754139,77.79318043493365
7.300,7.475,7.650,0.07734871143051958,77.40155482796273
7.300,7.475,7.650,0.08047791228349777,77.02138688095093
7.300,7.475,7.650,0.08360711313647595,76.65217326995379
7.300,7.475,7.650,0.08673631398945414,76.29340824250666
7.300,7.475,7.650,0.08986551484243233,75.94458604614486
7.300,7.475,7.650,0.09299471569541051,75.60520092840373
7.300,7.475,7.650,0.0961239165483887,75.2747471368186
7.300,7.475,7.650,0.09925311740136689,74.9527189189248
7.300,7.475,7.650,0.10238231825434507,74.63861052225766
7.300,7.475,7.650,0.10551151910732326,74.33191619435253
7.300,7.475,7.650,0.10864071996030145,74.03213018274472
7.300,7.475,7.650,0.11176992081327963,73.73874673496957
7.300,7.475,7.650,0.11489912166625782,73.45126009856241
7.300,7.475,7.650,0.11802832251923512,73.16916452105866
7.300,7.475,7.650,0.1211575233722133,72.89195424999349
7.300,7.475,7.650,0.12428672422519149,72.6191235329023
7.300,7.475,7.650,0.12741592507816968,72.35016661732043
7.300,7.475,7.650,0.13054512593114787,72.08457775078323
7.300,7.475,7.650,0.13367432678412605,71.82185118082599
7.300,7.475,7.650,0.13680352763710424,71.56148115498408
7.300,7.475,7.650,0.13993272849008243,71.30296192079282
7.300,7.475,7.650,0.1430619293430606,71.04578772578755
7.300,7.475,7.650,0.1461911301960388,70.78945281750359
7.300,7.475,7.650,0.14932033104901699,70.53345144347627
7.300,7.475,7.650,0.15244953190199517,70.27727785124092
7.300,7.475,7.650,0.15557873275497336,70.0204262883329
7.300,7.475,7.650,0.15870793360795155,69.76239100228752
7.300,7.475,7.650,0.16183713446092973,69.50266624064011
7.300,7.475,7.650,0.16496633531390792,69.24074625092601
7.300,7.475,7.650,0.1680955361668861,68.97612528068055
7.300,7.475,7.650,0.1712247370198643,68.70829757743905
7.300,7.475,7.650,0.17435393787284248,68.43675738873686
7.300,7.475,7.650,0.17748313872582067,68.16099896210932
7.300,7.475,7.650,0.18061233957879796,67.88051654509181
7.300,7.475,7.650,0.18374154043177615,67.59480438521953
7.300,7.475,7.650,0.18687074128475434,67.30335673002787
7.300,7.475,7.650,0.18999994213773252,67.00566782705219
7.300,7.475,7.650,0.1931291429907107,66.7012319238278
7.300,7.475,7.650,0.1962583438436889,66.38954326789005
7.300,7.475,7.650,0.19938754469666709,66.07009610677426
7.300,7.475,7.650,0.20251674554964527,65.74238468801575
7.300,7.475,7.650,0.20564594640262346,65.40590325914987
7.300,7.475,7.650,0.20877514725560165,65.06014606771194
7.300,7.475,7.650,0.21190434810857983,64.70460736123732
7.300,7.475,7.650,0.21503354896155802,64.3387813872613
7.300,7.475,7.650,0.2181627498145362,63.962162393319254
7.300,7.475,7.650,0.2212919506675144,63.57424462694649
7.300,7.475,7.650,0.22442115152049258,63.17452233567833
7.300,7.475,7.650,0.22755035237347077,62.76257971973928
7.300,7.475,7.650,0.23067955322644895,62.338634641678645
7.300,7.475,7.650,0.23380875407942714,61.90317722841118
7.300,7.475,7.650,0.23693795493240533,61.45669865859135
7.300,7.475,7.650,0.2400671557853835,60.9996901108736
7.300,7.475,7.650,0.2431963566383608,60.53264276391252
7.300,7.475,7.650,0.246325557491339,60.05604779636229
7.300,7.475,7.650,0.24945475834431718,59.57039638687752
7.300,7.475,7.650,0.25258395919729537,59.076179714112634
7.300,7.475,7.650,0.25571316005027356,58.57388895672211
7.300,7.475,7.650,0.25884236090325174,58.064015293360384
7.300,7.475,7.650,0.26197156175622993,57.54704990268193
7.300,7.475,7.650,0.2651007626092081,57.02348396334118
7.300,7.475,7.650,0.2682299634621863,56.49380865399261
7.300,7.475,7.650,0.2713591643151645,55.958515153290655
7.300,7.475,7.650,0.2744883651681427,55.41809463988979
7.300,7.475,7.650,0.27761756602112087,54.87303829244445
7.300,7.475,7.650,0.28074676687409905,54.323837289609095
7.300,7.475,7.650,0.28387596772707724,53.77098281003819
7.300,7.475,7.650,0.2870051685800554,53.21496603238617
7.300,7.475,7.650,0.2901343694330336,52.65627813530752
7.300,7.475,7.650,0.2932635702860118,52.09541029745665
7.300,7.475,7.650,0.29639277113899,51.53285369748806
7.300,7.475,7.650,0.29952197199196817,50.96909951405617
7.300,7.475,7.650,0.30265117284494636,50.404638925815455
7.300,7.475,7.650,0.30578037369792366,49.839963111420516
7.300,7.475,7.650,0.30890957455090184,49.2755632495255
7.300,7.475,7.650,0.31203877540388003,48.71193051878501
7.300,7.475,7.650,0.3151679762568582,48.149556097853505
7.300,7.475,7.650,0.3182971771098364,47.588931165385446
7.300,7.475,7.650,0.3214263779628146,47.030546900035276
7.300,7.475,7.650,0.3245555788157928,46.47489448045745
7.300,7.475,7.650,0.32768477966877096,45.92246508530643
7.300,7.475,7.650,0.33081398052174915,45.37374989323666
7.300,7.475,7.650,0.33394318137472734,44.829240082902615
7.300,7.475,7.650,0.3370723822277055,44.289426832958725
7.300,7.475,7.650,0.3402015830806837,43.75480132205946
7.300,7.475,7.650,0.3433307839336619,43.22585472885926
7.300,7.475,7.650,0.3464599847866401,42.7030782320126
7.300,7.475,7.650,0.34958918563961827,42.18696301017391
7.300,7.475,7.650,0.35271838649259646,41.678000241997665
7.300,7.475,7.650,0.35584758734557465,41.17668110613832
7.300,7.475,7.650,0.35897678819855283,40.683496781250305
7.300,7.475,7.650,0.362105989051531,40.19893844598809
7.300,7.475,7.650,0.3652351899045092,39.72349727900614
7.300,7.475,7.650,0.3683643907574865,39.25766445895903
7.300,7.475,7.650,0.3714935916104647,38.80193116450094
7.300,7.475,7.650,0.3746227924634429,38.35678857428647
7.300,7.475,7.650,0.37775199331642106,37.92263446574902
7.300,7.475,7.650,0.38088119416939925,37.499328615608256
7.300,7.475,7.650,0.38401039502237744,37.08653856675827
7.300,7.475,7.650,0.3871395958753556,36.68393162157299
7.300,7.475,7.650,0.3902687967283338,36.29117508242634
7.300,7.475,7.650,0.393397997581312,35.907936251692256
7.300,7.475,7.650,0.3965271984342902,35.53388243174465
7.300,7.475,7.650,0.39965639928726837,35.16868092495746
7.300,7.475,7.650,0.40278560014024656,34.811999033704595
7.300,7.475,7.650,0.40591480099322474,34.463504060359995
7.300,7.475,7.650,0.40904400184620293,34.12286330729758
7.300,7.475,7.650,0.4121732026991811,33.78974407689127
7.300,7.475,7.650,0.4153024035521593,33.463813671515
7.300,7.475,7.650,0.4184316044051375,33.144739393542686
7.300,7.475,7.650,0.4215608052581157,32.83218854534827
7.300,7.475,7.650,0.42469000611109387,32.525828429305655
7.300,7.475,7.650,0.42781920696407205,32.22532634778878
7.300,7.475,7.650,0.43094840781704935,31.930349603171656
7.300,7.475,7.650,0.43407760867002754,31.64056549782803
7.300,7.475,7.650,0.4372068095230057,31.355641334131924
7.300,7.475,7.650,0.4403360103759839,31.075244414457256
7.300,7.475,7.650,0.4434652112289621,30.799042041177948
7.300,7.475,7.650,0.4465944120819403,30.526701516667938
7.300,7.475,7.650,0.44972361293491847,30.25789014330114
7.300,7.475,7.650,0.45285281378789666,29.99227522345148
7.300,7.475,7.650,0.45598201464087484,29.72952405949289
7.300,7.475,7.650,0.45911121549385303,29.46930395379929
7.300,7.475,7.650,0.4622404163468312,29.21128220874461
7.300,7.475,7.650,0.4653696171998094,28.95512612670277
7.300,7.475,7.650,0.4684988180527876,28.7005030100477
7.300,7.475,7.650,0.4716280189057658,28.447080161153323
7.300,7.475,7.650,0.47475721975874396,28.194524882393566
7.300,7.475,7.650,0.47788642061172215,27.942504476142354
7.300,7.475,7.650,0.48101562146470034,27.69068624477361
7.300,7.475,7.650,0.4841448223176785,27.43873749066126
7.300,7.475,7.650,0.4872740231706567,27.18632551617923
7.300,7.475,7.650,0.4904032240236349,26.93311762370145
7.300,7.475,7.650,0.4935324248766122,26.678781115601915
7.300,7.475,7.650,0.4966616257295904,26.4229832942544
7.300,7.475,7.650,0.49979082658256857,26.165391462032915
7.300,7.475,7.650,0.5029200274355468,25.90567292131137
7.300,7.475,7.650,0.5060492282885249,25.6434949744637
7.300,7.475,7.650,0.5091784291415031,25.378524923863832
7.300,7.475,7.650,0.5123076299944813,25.110430071885688
7.300,7.475,7.650,0.5154368308474595,24.83887772090319
7.300,7.475,7.650,0.5185660317004377,24.56353517329027
7.300,7.475,7.650,0.5216952325534159,24.28406973142085
7.300,7.475,7.650,0.5248244334063941,24.000148697668855
7.300,7.475,7.650,0.5279536342593723,23.711518988908498
7.300,7.475,7.650,0.5310828351123504,23.418304472770583
7.300,7.475,7.650,0.5342120359653286,23.120740467943335
7.300,7.475,7.650,0.5373412368183068,22.81906230983542
7.300,7.475,7.650,0.540470437671285,22.5135053338555
7.300,7.475,7.650,0.5435996385242632,22.204304875412234
7.300,7.475,7.650,0.5467288393772414,21.891696269914295
7.300,7.475,7.650,0.5498580402302196,21.575914852770346
7.300,7.475,7.650,0.5529872410831977,21.257195959389044
7.300,7.475,7.650,0.556116441936175,20.935774925179153
7.300,7.475,7.650,0.5592456427891532,20.611887085549146
7.300,7.475,7.650,0.5623748436421314,20.285767775907786
7.300,7.475,7.650,0.5655040444951096,19.95765233166373
7.300,7.475,7.650,0.5686332453480878,19.62777608822565
7.300,7.475,7.650,0.571762446201066,19.296374381002202
7.300,7.475,7.650,0.5748916470540442,18.963682545402058
7.300,7.475,7.650,0.5780208479070224,18.629935916833873
7.300,7.475,7.650,0.5811500487600005,18.295369830706317
7.300,7.475,7.650,0.5842792496129787,17.960219622428053
7.300,7.475,7.650,0.5874084504659569,17.624720627407747
7.300,7.475,7.650,0.5905376513189351,17.289108181054058
7.300,7.475,7.650,0.5936668521719133,16.953617618775652
7.300,7.475,7.650,0.5967960530248915,16.618484275981196
7.300,7.475,7.650,0.5999252538778697,16.283943488079352
7.300,7.475,7.650,0.6030544547308478,15.950230590478784
7.300,7.475,7.650,0.606183655583826,15.617580918588157
7.300,7.475,7.650,0.6093128564368042,15.286229807816133
7.300,7.475,7.650,0.6124420572897824,14.956412593571375
7.300,7.475,7.650,0.6155712581427606,14.628364611262553
7.300,7.475,7.650,0.6187004589957379,14.302321196298417
7.300,7.475,7.650,0.6218296598487161,13.978517684087448
7.300,7.475,7.650,0.6249588607016943,13.657189410038406
7.300,7.475,7.650,0.6280880615546724,13.33857170955995
7.300,7.475,7.650,0.6312172624076506,13.022899918060748
7.300,7.475,7.650,0.6343464632606288,12.710409370949462
7.300,7.475,7.650,0.637475664113607,12.401335403634755
7.300,7.475,7.650,0.6406048649665852,12.095913351525294
7.300,7.475,7.650,0.6437340658195634,11.794378550029741
7.300,7.475,7.650,0.6468632666725416,11.49696633455676
7.300,7.475,7.650,0.6499924675255198,11.203912040515016
7.300,7.475,7.650,0.6531216683784979,10.915451003313175
7.300,7.475,7.650,0.6562508692314761,10.631818558359896
7.300,7.475,7.650,0.6593800700844543,10.353250041063845
7.300,7.475,7.650,0.6625092709374325,10.079980786833689
7.300,7.475,7.650,0.6656384717904107,9.81224613107809
7.300,7.475,7.650,0.6687676726433889,9.550281409205711
7.300,7.475,7.650,0.6718968734963671,9.294321956625216
7.300,7.475,7.650,0.6750260743493453,9.044603108712003
7.300,7.475,7.650,0.6781552752023234,8.801301251622636
7.300,7.475,7.650,0.6812844760553007,8.56436279548605
7.300,7.475,7.650,0.6844136769082789,8.333678075887867
7.300,7.475,7.650,0.6875428777612571,8.109137428413911
7.300,7.475,7.650,0.6906720786142353,7.890631188649935
7.300,7.475,7.650,0.6938012794672135,7.678049692181695
7.300,7.475,7.650,0.6969304803201917,7.471283274594946
7.300,7.475,7.650,0.7000596811731699,7.270222271475442
7.300,7.475,7.650,0.703188882026148,7.074757018408939
7.300,7.475,7.650,0.7063180828791262,6.884777850981192
7.300,7.475,7.650,0.7094472837321044,6.700175104777955
7.300,7.475,7.650,0.7125764845850826,6.520839115384984
7.300,7.475,7.650,0.7157056854380608,6.346660218388031
7.300,7.475,7.650,0.718834886291039,6.177528749372856
7.300,7.475,7.650,0.7219640871440172,6.01333504392521
7.300,7.475,7.650,0.7250932879969954,5.853969437630849
7.300,7.475,7.650,0.7282224888499735,5.699322266075528
7.300,7.475,7.650,0.7313516897029517,5.549283864845003
7.300,7.475,7.650,0.7344808905559299,5.403744569525026
7.300,7.475,7.650,0.7376100914089081,5.262594715701356
7.300,7.475,7.650,0.7407392922618863,5.125724638959744
7.300,7.475,7.650,0.7438684931148636,4.993024674885985
7.300,7.475,7.650,0.7469976939678418,4.8643851590657565
7.300,7.475,7.650,0.75012689482082,4.739696427084852
7.300,7.475,7.650,0.7532560956737981,4.618848814529028
7.300,7.475,7.650,0.7563852965267763,4.501732656984038
7.300,7.475,7.650,0.7595144973797545,4.388238290035638
7.300,7.475,7.650,0.7626436982327327,4.278256049269581
7.300,7.475,7.650,0.7657728990857109,4.171676270271624
7.300,7.475,7.650,0.7689020999386891,4.068389288627521
7.300,7.475,7.650,0.7720313007916673,3.9682854399230285
7.300,7.475,7.650,0.7751605016446454,3.8712550597438984
7.300,7.475,7.650,0.7782897024976236,3.7771884836758867
7.300,7.475,7.650,0.7814189033506018,3.6859760473047505
7.300,7.475,7.650,0.78454810420358,3.5975080862162407
7.300,7.475,7.650,0.7876773050565582,3.5116749359961172
7.300,7.475,7.650,0.7908065059095364,3.42836693223013
7.300,7.475,7.650,0.7939357067625146,3.347474410504038
7.300,7.475,7.650,0.7970649076154928,3.2688877064035937
7.300,7.475,7.650,0.8001941084684709,3.1924971555145536
7.300,7.475,7.650,0.8033233093214491,3.1181930934226703
7.300,7.475,7.650,0.8064525101744273,3.0458658557137017
7.300,7.475,7.650,0.8095817110274046,2.975405777973421
7.300,7.475,7.650,0.8127109118803828,2.906703195787543
7.300,7.475,7.650,0.815840112733361,2.839648444741842
7.300,7.475,7.650,0.8189693135863392,2.7741318604220746
7.300,7.475,7.650,0.8220985144393174,2.710043778413996
7.300,7.475,7.650,0.8252277152922955,2.6472745405340463
7.300,7.475,7.650,0.8283569161452737,2.585734424609769
7.300,7.475,7.650,0.8314861169982519,2.525397885944159
7.300,7.475,7.650,0.8346153178512301,2.466252268881584
7.300,7.475,7.650,0.8377445187042083,2.408284917766413
7.300,7.475,7.650,0.8408737195571865,2.351483176943015
7.300,7.475,7.650,0.8440029204101647,2.2958343907557572
7.300,7.475,7.650,0.8471321212631429,2.2413259035490083
7.300,7.475,7.650,0.850261322116121,2.1879450596671366
7.300,7.475,7.650,0.8533905229690992,2.135679203454511
7.300,7.475,7.650,0.8565197238220774,2.0845156792554995
7.300,7.475,7.650,0.8596489246750556,2.0344418314144703
7.300,7.475,7.650,0.8627781255280338,1.985445004275792
7.300,7.475,7.650,0.865907326381012,1.9375125421838328
7.300,7.475,7.650,0.8690365272339902,1.8906317894829612
7.300,7.475,7.650,0.8721657280869675,1.8447900905175585
7.300,7.475,7.650,0.8752949289399456,1.7999747896319669
7.300,7.475,7.650,0.8784241297929238,1.756173231170568
7.300,7.475,7.650,0.881553330645902,1.71337275947773
7.300,7.475,7.650,0.8846825314988802,1.6715607188978212
7.300,7.475,7.650,0.8878117323518584,1.6307244537752106
7.300,7.475,7.650,0.8909409332048366,1.5908513084542657
7.300,7.475,7.650,0.8940701340578148,1.5519286272793555
7.300,7.475,7.650,0.897199334910793,1.5139437545948482
7.300,7.475,7.650,0.9003285357637711,1.476884034745112
7.300,7.475,7.650,0.9034577366167493,1.4407368120745154
7.300,7.475,7.650,0.9065869374697275,1.4054894309274268
7.300,7.475,7.650,0.9097161383227057,1.3711292356482143
7.300,7.475,7.650,0.9128453391756839,1.3376435705812466
7.300,7.475,7.650,0.9159745400286621,1.305019780070892
7.300,7.475,7.650,0.9191037408816403,1.2732452084615187
7.300,7.475,7.650,0.9222329417346184,1.2423072000974953
7.300,7.475,7.650,0.9253621425875966,1.21219309932319
7.300,7.475,7.650,0.9284913434405748,1.182890250482971
7.300,7.475,7.650,0.931620544293553,1.154385997921207
7.300,7.475,7.650,0.9347497451465303,1.126667685982274
7.300,7.475,7.650,0.9378789459995085,1.0997226590105247
7.300,7.475,7.650,0.9410081468524867,1.073538261350335
7.300,7.475,7.650,0.9441373477054649,1.048101837346074
7.300,7.475,7.650,0.9472665485584431,1.0234007313421094
7.300,7.475,7.650,0.9503957494114212,0.99942228768281
7.300,7.475,7.650,0.9535249502643994,0.976153850712544
7.300,7.475,7.650,0.9566541511173776,0.95358276477568
7.300,7.475,7.650,0.9597833519703558,0.9316963742165858
7.300,7.475,7.650,0.962912552823334,0.91048202337963
7.300,7.475,7.650,0.9660417536763122,0.8899270566091813
7.300,7.475,7.650,0.9691709545292904,0.870018818249608
7.300,7.475,7.650,0.9723001553822685,0.850744652645278
7.300,7.475,7.650,0.9754293562352467,0.8320919035641458
7.300,7.475,7.650,0.9785585570882249,0.8140475889064989
7.300,7.475,7.650,0.9816877579412031,0.7965978574803031
7.300,7.475,7.650,0.9848169587941813,0.779728714776503
7.300,7.475,7.650,0.9879461596471595,0.7634261662860424
7.300,7.475,7.650,0.9910753605001377,0.7476762174998661
7.300,7.475,7.650,0.9942045613531159,0.732464873908918
7.300,7.475,7.650,0.9973337622060932,0.7177781410041467
7.300,7.475,7.650,1.0004629630590713,0.703602024276488
7.300,7.475,7.650,1.0035921639120495,0.6899225292168907
7.300,7.475,7.650,1.0067213647650277,0.6767256613162986
7.300,7.475,7.650,1.009850565618006,0.6639974260656565
7.300,7.475,7.650,1.012979766470984,0.6517238289559084
7.300,7.475,7.650,1.0161089673239623,0.6398908754779986
7.300,7.475,7.650,1.0192381681769405,0.6284845711228716
7.300,7.475,7.650,1.0223673690299186,0.6174909213814714
7.300,7.475,7.650,1.0254965698828968,0.6068959317447424
7.300,7.475,7.650,1.028625770735875,0.5966856077036289
7.300,7.475,7.650,1.0317549715888532,0.5868459547490753
7.300,7.475,7.650,1.0348841724418314,0.5773629783720257
7.300,7.475,7.650,1.0380133732948096,0.5682226840634245
7.300,7.475,7.650,1.0411425741477878,0.5594110773142158
7.300,7.475,7.650,1.044271775000766,0.5509141636153441
7.300,7.475,7.650,1.0474009758537441,0.5427179484577536
7.300,7.475,7.650,1.0505301767067223,0.5348084373323887
7.300,7.475,7.650,1.0536593775597005,0.5271716357301934
7.300,7.475,7.650,1.0567885784126787,0.5197935491421124
7.300,7.475,7.650,1.059917779265656,0.5126601830590917
7.300,7.475,7.650,1.0630469801186342,0.5057575429720715
7.300,7.475,7.650,1.0661761809716124,0.49907163437199825
7.300,7.475,7.650,1.0693053818245906,0.4925884627498162
7.300,7.475,7.650,1.0724345826775687,0.4862940335964698
7.300,7.475,7.650,1.075563783530547,0.48017435240290307
7.300,7.475,7.650,1.0786929843835251,0.47421542466006045
7.300,7.475,7.650,1.0818221852365033,0.4684032558588862
7.300,7.475,7.650,1.0849513860894815,0.4627238514903246
7.300,7.475,7.650,1.0880805869424597,0.4571632170453199
7.300,7.475,7.650,1.0912097877954379,0.4517073580148165
7.300,7.475,7.650,1.094338988648416,0.44634227988975855
7.300,7.475,7.650,1.0974681895013942,0.4410539881610905
7.300,7.475,7.650,1.1005973903543724,0.43582848831975646
7.300,7.475,7.650,1.1037265912073506,0.4306517858567008
7.300,7.475,7.650,1.1068557920603288,0.42550988626286773
7.300,7.475,7.650,1.109984992913307,0.42038879502920173
7.300,7.475,7.650,1.1131141937662852,0.41527451764664686
7.300,7.475,7.650,1.1162433946192634,0.4101530596061476
7.300,7.475,7.650,1.1193725954722415,0.40501042639864804
7.300,7.475,7.650,1.1225017963252188,0.39983262351509413
7.300,7.475,7.650,1.125630997178197,0.39460568052290423
7.300,7.475,7.650,1.1287601980311752,0.38932062566783077
7.300,7.475,7.650,1.1318893988841534,0.3839795885202072
7.300,7.475,7.650,1.1350185997371316,0.37858619280044
7.300,7.475,7.650,1.1381478005901098,0.3731440622289354
7.300,7.475,7.650,1.141277001443088,0.36765682052609994
7.300,7.475,7.650,1.1444062022960662,0.36212809141234
7.300,7.475,7.650,1.1475354031490443,0.35656149860806186
7.300,7.475,7.650,1.1506646040020225,0.350960665833672
7.300,7.475,7.650,1.1537938048550007,0.34532921680957684
7.300,7.475,7.650,1.156923005707979,0.3396707752561826
7.300,7.475,7.650,1.160052206560957,0.3339889648938959
7.300,7.475,7.650,1.1631814074139353,0.32828740944312296
7.300,7.475,7.650,1.1663106082669135,0.3225697326242702
7.300,7.475,7.650,1.1694398091198916,0.316839558157744
7.300,7.475,7.650,1.1725690099728698,0.31110050976395087
7.300,7.475,7.650,1.175698210825848,0.30535621116329703
7.300,7.475,7.650,1.1788274116788262,0.299610286076189
7.300,7.475,7.650,1.1819566125318044,0.29386635822303303
7.300,7.475,7.650,1.1850858133847817,0.28812805132423724
7.300,7.475,7.650,1.1882150142377599,0.2823989891002048
7.300,7.475,7.650,1.191344215090738,0.2766827952713436
7.300,7.475,7.650,1.1944734159437163,0.27098309355806016
7.300,7.475,7.650,1.1976026167966944,0.2653035076807607
7.300,7.475,7.650,1.2007318176496726,0.2596476613598518
7.300,7.475,7.650,1.2038610185026508,0.2540191783157397
7.300,7.475,7.650,1.206990219355629,0.2484216822688309
7.300,7.475,7.650,1.2101194202086072,0.24285879693953172
7.300,7.475,7.650,1.2132486210615854,0.23733414604824854
7.300,7.475,7.650,1.2163778219145636,0.2318513533153878
7.300,7.475,7.650,1.2195070227675417,0.22641404246135588
7.300,7.475,7.650,1.22263622362052,0.2210258372065591
7.300,7.475,7.650,1.2257654244734981,0.21569036127140392
7.300,7.475,7.650,1.2288946253264763,0.2104112383762967
7.300,7.475,7.650,1.2320238261794545,0.20519209224164386
7.300,7.475,7.650,1.2351530270324327,0.20003654658785175
7.300,7.475,7.650,1.2382822278854109,0.19494822513532675
7.300,7.475,7.650,1.241411428738389,0.1899307516044753
7.300,7.475,7.650,1.2445406295913672,0.18498774971570375
7.300,7.475,7.650,1.2476698304443445,0.18012284318941987
7.300,7.475,7.650,1.2507990312973227,0.1753396557460273
7.300,7.475,7.650,1.253928232150301,0.17064181110593377
7.300,7.475,7.650,1.257057433003279,0.16603293298954575
7.300,7.475,7.650,1.2601866338562573,0.16151664511726951
7.300,7.475,7.650,1.2633158347092355,0.15709657120951157
7.300,7.475,7.650,1.2664450355622137,0.15277633498667825
7.300,7.475,7.650,1.2695742364151918,0.1485595601691759
7.300,7.475,7.650,1.27270343726817,0.14444987047741098
7.300,7.475,7.650,1.2758326381211482,0.1404508715209248
7.300,7.475,7.650,1.2789618389741264,0.13656429033692954
7.300,7.475,7.650,1.2820910398271046,0.1327883627093791
7.300,7.475,7.650,1.2852202406800828,0.12912094440326943
7.300,7.475,7.650,1.288349441533061,0.12555989118359645
7.300,7.475,7.650,1.2914786423860392,0.12210305881535599
7.300,7.475,7.650,1.2946078432390173,0.11874830306354398
7.300,7.475,7.650,1.2977370440919955,0.11549347969315632
7.300,7.475,7.650,1.3008662449449737,0.11233644446918892
7.300,7.475,7.650,1.303995445797952,0.10927505315663764
7.300,7.475,7.650,1.30712464665093,0.10630716152049842
7.300,7.475,7.650,1.3102538475039074,0.10343062532576792
7.300,7.475,7.650,1.3133830483568856,0.10064330033744044
7.300,7.475,7.650,1.3165122492098638,0.0979430423205127
7.300,7.475,7.650,1.319641450062842,0.09532770703998056
7.300,7.475,7.650,1.3227706509158201,0.09279515026083998
7.300,7.475,7.650,1.3258998517687983,0.09034322774808679
7.300,7.475,7.650,1.3290290526217765,0.08796979526671694
7.300,7.475,7.650,1.3321582534747547,0.08567270858172629
7.300,7.475,7.650,1.3352874543277329,0.08344982345811078
7.300,7.475,7.650,1.338416655180711,0.08129899566086626
7.300,7.475,7.650,1.3415458560336893,0.07921808095498867
7.300,7.475,7.650,1.3446750568866674,0.07720493510547387
7.300,7.475,7.650,1.3478042577396456,0.07525741387731778
7.300,7.475,7.650,1.3509334585926238,0.07337337303551628
7.300,7.475,7.650,1.354062659445602,0.0715506683450653
7.300,7.475,7.650,1.3571918602985802,0.06978715557096069
7.300,7.475,7.650,1.3603210611515584,0.06808069047819838
7.300,7.475,7.650,1.3634502620045366,0.06642912883177425
7.300,7.475,7.650,1.3665794628575147,0.06483032639668422
7.300,7.475,7.650,1.369708663710493,0.06328213893792416
7.300,7.475,7.650,1.3728378645634702,0.06178242222049041
7.300,7.475,7.650,1.3759670654164484,0.060329032009378
7.300,7.475,7.650,1.3790962662694266,0.05891982406958328
7.300,7.475,7.650,1.3822254671224048,0.05755265416610211
7.300,7.475,7.650,1.385354667975383,0.05622537806393042
7.300,7.475,7.650,1.3884838688283612,0.054935851528064114
