log10(nu_E [GeV]) low,log10(nu_E [GeV]) center,log10(nu_E [GeV]) high,log10(psi [degrees]),dP/dOmega
5.900,6.075,6.250,-2.375944757304344,246879.74889803596
5.900,6.075,6.250,-2.372815556451366,246875.6354973225
5.900,6.075,6.250,-2.369686355598388,246869.70868097877
5.900,6.075,6.250,-2.3665571547454096,246861.88793292778
5.900,6.075,6.250,-2.3634279538924314,246852.09273709264
5.900,6.075,6.250,-2.3602987530394532,246840.24257739636
5.900,6.075,6.250,-2.357169552186475,246826.25693776208
5.900,6.075,6.250,-2.354040351333497,246810.05530211283
5.900,6.075,6.250,-2.3509111504805187,246791.5571543717
5.900,6.075,6.250,-2.3477819496275405,246770.68197846174
5.900,6.075,6.250,-2.3446527487745623,246747.349258306
5.900,6.075,6.250,-2.3415235479215846,246721.47847782762
5.900,6.075,6.250,-2.3383943470686064,246692.98912094958
5.900,6.075,6.250,-2.335265146215628,246661.80067159503
5.900,6.075,6.250,-2.33213594536265,246627.83261368697
5.900,6.075,6.250,-2.329006744509672,246591.00443114853
5.900,6.075,6.250,-2.325877543656694,246551.23560790275
5.900,6.075,6.250,-2.322748342803716,246508.4692846578
5.900,6.075,6.250,-2.3196191419507377,246462.8768270064
5.900,6.075,6.250,-2.3164899410977595,246414.75729697233
5.900,6.075,6.250,-2.3133607402447813,246364.41115698894
5.900,6.075,6.250,-2.310231539391803,246312.13886948972
5.900,6.075,6.250,-2.307102338538825,246258.24089690804
5.900,6.075,6.250,-2.3039731376858468,246203.0177016774
5.900,6.075,6.250,-2.3008439368328686,246146.76974623115
5.900,6.075,6.250,-2.2977147359798904,246089.79749300276
5.900,6.075,6.250,-2.294585535126912,246032.40140442562
5.900,6.075,6.250,-2.291456334273934,245974.88194293316
5.900,6.075,6.250,-2.288327133420956,245917.53957095885
5.900,6.075,6.250,-2.2851979325679777,245860.67475093607
5.900,6.075,6.250,-2.2820687317149995,245804.58794529826
5.900,6.075,6.250,-2.2789395308620217,245749.57961647888
5.900,6.075,6.250,-2.2758103300090435,245695.95022691129
5.900,6.075,6.250,-2.2726811291560653,245644.00023902892
5.900,6.075,6.250,-2.269551928303087,245594.03011526522
5.900,6.075,6.250,-2.266422727450109,245546.34031805364
5.900,6.075,6.250,-2.2632935265971312,245501.23130982756
5.900,6.075,6.250,-2.260164325744153,245459.00355302045
5.900,6.075,6.250,-2.257035124891175,245419.95751006567
5.900,6.075,6.250,-2.2539059240381967,245384.3936433967
5.900,6.075,6.250,-2.2507767231852185,245352.61241544693
5.900,6.075,6.250,-2.2476475223322403,245324.91428864983
5.900,6.075,6.250,-2.244518321479262,245301.59972543878
5.900,6.075,6.250,-2.241389120626284,245282.96918824723
5.900,6.075,6.250,-2.2382599197733057,245269.32313950857
5.900,6.075,6.250,-2.2351307189203276,245260.96204165628
5.900,6.075,6.250,-2.2320015180673494,245258.18635712372
5.900,6.075,6.250,-2.228872317214371,245261.2965483444
5.900,6.075,6.250,-2.225743116361393,245270.59307775166
5.900,6.075,6.250,-2.222613915508415,245286.37640777897
5.900,6.075,6.250,-2.2194847146554366,245308.94700085974
5.900,6.075,6.250,-2.216355513802459,245338.60531942738
5.900,6.075,6.250,-2.2132263129494807,245375.65182591535
5.900,6.075,6.250,-2.2100971120965025,245420.38698275707
5.900,6.075,6.250,-2.2069679112435243,245473.11125238595
5.900,6.075,6.250,-2.203838710390546,245534.12509723543
5.900,6.075,6.250,-2.2007095095375684,245603.7289797389
5.900,6.075,6.250,-2.19758030868459,245682.22336232982
5.900,6.075,6.250,-2.194451107831612,245769.9087074416
5.900,6.075,6.250,-2.191321906978634,245867.08547750767
5.900,6.075,6.250,-2.1881927061256556,245974.05413496145
5.900,6.075,6.250,-2.1850635052726775,246091.11514223635
5.900,6.075,6.250,-2.1819343044196993,246218.56896176585
5.900,6.075,6.250,-2.178805103566721,246356.7160559833
5.900,6.075,6.250,-2.175675902713743,246505.85688732218
5.900,6.075,6.250,-2.1725467018607647,246666.1777259387
5.900,6.075,6.250,-2.1694175010077865,246836.9761482647
5.900,6.075,6.250,-2.1662883001548083,247017.13320866536
5.900,6.075,6.250,-2.16315909930183,247205.52757348394
5.900,6.075,6.250,-2.160029898448852,247401.03790906366
5.900,6.075,6.250,-2.1569006975958738,247602.54288174774
5.900,6.075,6.250,-2.153771496742896,247808.9211578794
5.900,6.075,6.250,-2.150642295889918,248019.05140380192
5.900,6.075,6.250,-2.1475130950369397,248231.8122858585
5.900,6.075,6.250,-2.1443838941839615,248446.08247039237
5.900,6.075,6.250,-2.1412546933309833,248660.7406237468
5.900,6.075,6.250,-2.1381254924780055,248874.66541226493
5.900,6.075,6.250,-2.1349962916250274,249086.73550229007
5.900,6.075,6.250,-2.131867090772049,249295.82956016547
5.900,6.075,6.250,-2.128737889919071,249500.82625223428
5.900,6.075,6.250,-2.125608689066093,249700.6042448398
5.900,6.075,6.250,-2.1224794882131146,249894.04220432523
5.900,6.075,6.250,-2.1193502873601364,250080.01879703382
5.900,6.075,6.250,-2.1162210865071582,250257.41268930878
5.900,6.075,6.250,-2.11309188565418,250425.10254749336
5.900,6.075,6.250,-2.109962684801202,250581.9670379308
5.900,6.075,6.250,-2.1068334839482237,250726.8848269643
5.900,6.075,6.250,-2.1037042830952455,250858.73458093707
5.900,6.075,6.250,-2.1005750822422673,250976.39496619243
5.900,6.075,6.250,-2.097445881389289,251078.74464907352
5.900,6.075,6.250,-2.094316680536311,251164.66229592363
5.900,6.075,6.250,-2.091187479683333,251233.02657308598
5.900,6.075,6.250,-2.088058278830355,251282.71614690378
5.900,6.075,6.250,-2.084929077977377,251312.60968372028
5.900,6.075,6.250,-2.0817998771243986,251321.58584987873
5.900,6.075,6.250,-2.0786706762714204,251308.52331172233
5.900,6.075,6.250,-2.0755414754184427,251272.30073559433
5.900,6.075,6.250,-2.0724122745654645,251211.79678783793
5.900,6.075,6.250,-2.0692830737124863,251125.89013479638
5.900,6.075,6.250,-2.066153872859508,251013.45944281295
5.900,6.075,6.250,-2.06302467200653,250873.38337823082
5.900,6.075,6.250,-2.0598954711535518,250704.54060739322
5.900,6.075,6.250,-2.0567662703005736,250505.8097966434
5.900,6.075,6.250,-2.0536370694475954,250276.06961232465
5.900,6.075,6.250,-2.050507868594617,250014.19872078008
5.900,6.075,6.250,-2.047378667741639,249719.07578835302
5.900,6.075,6.250,-2.044249466888661,249389.57948138667
5.900,6.075,6.250,-2.0411202660356826,249024.58846622423
5.900,6.075,6.250,-2.0379910651827045,248622.981409209
5.900,6.075,6.250,-2.0348618643297263,248183.63697668412
5.900,6.075,6.250,-2.031732663476748,247705.4338349929
5.900,6.075,6.250,-2.0286034626237703,247187.25065047864
5.900,6.075,6.250,-2.025474261770792,246627.96608948437
5.900,6.075,6.250,-2.022345060917814,246026.7562960797
5.900,6.075,6.250,-2.0192158600648358,245384.68365085413
5.900,6.075,6.250,-2.0160866592118576,244703.54754251725
5.900,6.075,6.250,-2.01295745835888,243985.14905546358
5.900,6.075,6.250,-2.0098282575059017,243231.28927408732
5.900,6.075,6.250,-2.0066990566529235,242443.769282783
5.900,6.075,6.250,-2.0035698557999453,241624.390165945
5.900,6.075,6.250,-2.000440654946967,240774.95300796774
5.900,6.075,6.250,-1.997311454093989,239897.2588932456
5.900,6.075,6.250,-1.9941822532410107,238993.108906173
5.900,6.075,6.250,-1.9910530523880325,238064.30413114434
5.900,6.075,6.250,-1.9879238515350544,237112.64565255406
5.900,6.075,6.250,-1.9847946506820762,236139.9345547965
5.900,6.075,6.250,-1.981665449829098,235147.97192226612
5.900,6.075,6.250,-1.9785362489761198,234138.5588393573
5.900,6.075,6.250,-1.9754070481231416,233113.49639046448
5.900,6.075,6.250,-1.9722778472701639,232074.58565998217
5.900,6.075,6.250,-1.9691486464171857,231023.62773230448
5.900,6.075,6.250,-1.9660194455642075,229962.423691826
5.900,6.075,6.250,-1.9628902447112293,228892.77462294113
5.900,6.075,6.250,-1.9597610438582511,227816.48161004423
5.900,6.075,6.250,-1.956631843005273,226735.34573752974
5.900,6.075,6.250,-1.9535026421522947,225651.16808979207
5.900,6.075,6.250,-1.9503734412993166,224565.7497512256
5.900,6.075,6.250,-1.9472442404463384,223480.89180622477
5.900,6.075,6.250,-1.9441150395933602,222398.39533918398
5.900,6.075,6.250,-1.9409858387403824,221320.06143449777
5.900,6.075,6.250,-1.9378566378874043,220247.6911765602
5.900,6.075,6.250,-1.934727437034426,219183.0856497659
5.900,6.075,6.250,-1.9315982361814479,218128.04593850925
5.900,6.075,6.250,-1.9284690353284697,217084.37312718466
5.900,6.075,6.250,-1.9253398344754915,216053.86830018653
5.900,6.075,6.250,-1.9222106336225133,215038.33254190927
5.900,6.075,6.250,-1.9190814327695351,214039.56693674726
5.900,6.075,6.250,-1.915952231916557,213059.37256909494
5.900,6.075,6.250,-1.9128230310635788,212099.5505233467
5.900,6.075,6.250,-1.909693830210601,211161.90188389708
5.900,6.075,6.250,-1.9065646293576228,210248.22773514022
5.900,6.075,6.250,-1.9034354285046446,209360.32916147064
5.900,6.075,6.250,-1.9003062276516665,208500.00724728277
5.900,6.075,6.250,-1.8971770267986883,207669.063076971
5.900,6.075,6.250,-1.89404782594571,206869.29773492974
5.900,6.075,6.250,-1.890918625092732,206102.51230555342
5.900,6.075,6.250,-1.8877894242397537,205370.5078732364
5.900,6.075,6.250,-1.8846602233867755,204675.08552237312
5.900,6.075,6.250,-1.8815310225337973,204018.04633735798
5.900,6.075,6.250,-1.8784018216808196,203401.19140258545
5.900,6.075,6.250,-1.8752726208278414,202826.3218024498
5.900,6.075,6.250,-1.8721434199748632,202294.82136066383
5.900,6.075,6.250,-1.869014219121885,201805.90383220097
5.900,6.075,6.250,-1.8658850182689068,201358.07972503288
5.900,6.075,6.250,-1.8627558174159287,200949.85918443307
5.900,6.075,6.250,-1.8596266165629505,200579.75235567504
5.900,6.075,6.250,-1.8564974157099723,200246.26938403232
5.900,6.075,6.250,-1.853368214856994,199947.92041477843
5.900,6.075,6.250,-1.850239014004016,199683.2155931869
5.900,6.075,6.250,-1.8471098131510382,199450.66506453123
5.900,6.075,6.250,-1.84398061229806,199248.77897408488
5.900,6.075,6.250,-1.8408514114450818,199076.06746712138
5.900,6.075,6.250,-1.8377222105921036,198931.04068891428
5.900,6.075,6.250,-1.8345930097391254,198812.20878473707
5.900,6.075,6.250,-1.8314638088861472,198718.0818998633
5.900,6.075,6.250,-1.828334608033169,198647.1701795664
5.900,6.075,6.250,-1.8252054071801909,198597.98376911995
5.900,6.075,6.250,-1.8220762063272127,198569.03281379744
5.900,6.075,6.250,-1.8189470054742345,198558.8274588724
5.900,6.075,6.250,-1.8158178046212567,198565.8778496183
5.900,6.075,6.250,-1.8126886037682786,198588.6941313087
5.900,6.075,6.250,-1.8095594029153004,198625.7864492171
5.900,6.075,6.250,-1.8064302020623222,198675.66494861696
5.900,6.075,6.250,-1.803301001209344,198736.83977478187
5.900,6.075,6.250,-1.8001718003563658,198807.8210729853
5.900,6.075,6.250,-1.7970425995033876,198887.11898850076
5.900,6.075,6.250,-1.7939133986504094,198973.24366660177
5.900,6.075,6.250,-1.7907841977974313,199064.70525256186
5.900,6.075,6.250,-1.787654996944453,199160.01389165453
5.900,6.075,6.250,-1.7845257960914753,199257.67972915326
5.900,6.075,6.250,-1.7813965952384971,199356.2129103316
5.900,6.075,6.250,-1.778267394385519,199454.12358046309
5.900,6.075,6.250,-1.7751381935325408,199549.92188482115
5.900,6.075,6.250,-1.7720089926795626,199642.11796867938
5.900,6.075,6.250,-1.7688797918265844,199729.22197731124
5.900,6.075,6.250,-1.7657505909736062,199809.74405599028
5.900,6.075,6.250,-1.762621390120628,199882.19434999
5.900,6.075,6.250,-1.7594921892676498,199945.08300458387
5.900,6.075,6.250,-1.7563629884146716,199996.92016504548
5.900,6.075,6.250,-1.753233787561694,200036.21597664827
5.900,6.075,6.250,-1.7501045867087157,200061.48058466578
5.900,6.075,6.250,-1.7469753858557375,200071.22413437153
5.900,6.075,6.250,-1.7438461850027593,200063.95677103903
5.900,6.075,6.250,-1.7407169841497812,200038.18863994177
5.900,6.075,6.250,-1.737587783296803,199992.4298863533
5.900,6.075,6.250,-1.7344585824438248,199925.1906555471
5.900,6.075,6.250,-1.7313293815908466,199834.98109279672
5.900,6.075,6.250,-1.7282001807378684,199720.31134337562
5.900,6.075,6.250,-1.7250709798848902,199579.69155255734
5.900,6.075,6.250,-1.7219417790319125,199411.92868792277
5.900,6.075,6.250,-1.7188125781789343,199217.10063864186
5.900,6.075,6.250,-1.715683377325956,198995.62538439722
5.900,6.075,6.250,-1.712554176472978,198747.92090858257
5.900,6.075,6.250,-1.7094249756199997,198474.40519459156
5.900,6.075,6.250,-1.7062957747670215,198175.49622581791
5.900,6.075,6.250,-1.7031665739140434,197851.6119856553
5.900,6.075,6.250,-1.7000373730610652,197503.17045749738
5.900,6.075,6.250,-1.696908172208087,197130.58962473786
5.900,6.075,6.250,-1.6937789713551088,196734.2874707704
5.900,6.075,6.250,-1.690649770502131,196314.68197898872
5.900,6.075,6.250,-1.6875205696491529,195872.19113278645
5.900,6.075,6.250,-1.6843913687961747,195407.23291555728
5.900,6.075,6.250,-1.6812621679431965,194920.22531069492
5.900,6.075,6.250,-1.6781329670902183,194411.58630159302
5.900,6.075,6.250,-1.6750037662372401,193881.7338716453
5.900,6.075,6.250,-1.671874565384262,193331.0860042454
5.900,6.075,6.250,-1.6687453645312837,192760.06068278704
5.900,6.075,6.250,-1.6656161636783056,192169.07589066384
5.900,6.075,6.250,-1.6624869628253274,191558.54961126955
5.900,6.075,6.250,-1.6593577619723496,190928.89982799793
5.900,6.075,6.250,-1.6562285611193714,190280.54452424246
5.900,6.075,6.250,-1.6530993602663933,189613.90168339692
5.900,6.075,6.250,-1.649970159413415,188929.389288855
5.900,6.075,6.250,-1.6468409585604369,188227.42532401034
5.900,6.075,6.250,-1.6437117577074587,187508.4277722567
5.900,6.075,6.250,-1.6405825568544805,186772.81461698769
5.900,6.075,6.250,-1.6374533560015023,186021.003841597
5.900,6.075,6.250,-1.6343241551485241,185253.41342947836
5.900,6.075,6.250,-1.631194954295546,184470.4613640254
5.900,6.075,6.250,-1.6280657534425682,183672.56562863194
5.900,6.075,6.250,-1.62493655258959,182860.14420669145
5.900,6.075,6.250,-1.6218073517366118,182033.61508159767
5.900,6.075,6.250,-1.6186781508836336,181193.39623674433
5.900,6.075,6.250,-1.6155489500306555,180339.9056555251
5.900,6.075,6.250,-1.6124197491776773,179473.56132133366
5.900,6.075,6.250,-1.609290548324699,178594.7812175637
5.900,6.075,6.250,-1.606161347471721,177703.98332760888
5.900,6.075,6.250,-1.6030321466187427,176801.5856348629
5.900,6.075,6.250,-1.5999029457657645,175888.00612271944
5.900,6.075,6.250,-1.5967737449127863,174963.66277457215
5.900,6.075,6.250,-1.5936445440598086,174028.9735738149
5.900,6.075,6.250,-1.5905153432068304,173084.35650384106
5.900,6.075,6.250,-1.5873861423538522,172130.22954804447
5.900,6.075,6.250,-1.584256941500874,171167.01068981882
5.900,6.075,6.250,-1.5811277406478959,170195.11791255776
5.900,6.075,6.250,-1.5779985397949177,169214.969199655
5.900,6.075,6.250,-1.5748693389419395,168226.98253220972
5.900,6.075,6.250,-1.5717401380889613,167231.54026877377
5.900,6.075,6.250,-1.568610937235983,166228.8990242555
5.900,6.075,6.250,-1.565481736383005,165219.28768236138
5.900,6.075,6.250,-1.5623525355300272,164202.9351267982
5.900,6.075,6.250,-1.559223334677049,163180.07024127222
5.900,6.075,6.250,-1.5560941338240708,162150.92190949013
5.900,6.075,6.250,-1.5529649329710926,161115.7190151585
5.900,6.075,6.250,-1.5498357321181144,160074.69044198393
5.900,6.075,6.250,-1.5467065312651362,159028.06507367291
5.900,6.075,6.250,-1.543577330412158,157976.0717939321
5.900,6.075,6.250,-1.5404481295591799,156918.93948646798
5.900,6.075,6.250,-1.5373189287062017,155856.89703498717
5.900,6.075,6.250,-1.5341897278532235,154790.1733231962
5.900,6.075,6.250,-1.5310605270002458,153718.99723480182
5.900,6.075,6.250,-1.5279313261472676,152643.59765351025
5.900,6.075,6.250,-1.5248021252942894,151564.20346302827
5.900,6.075,6.250,-1.5216729244413112,150481.04354706238
5.900,6.075,6.250,-1.518543723588333,149394.34678931916
5.900,6.075,6.250,-1.5154145227353548,148304.3420735052
5.900,6.075,6.250,-1.5122853218823766,147211.25828332704
5.900,6.075,6.250,-1.5091561210293984,146115.32430249127
5.900,6.075,6.250,-1.5060269201764203,145016.76901470442
5.900,6.075,6.250,-1.502897719323442,143915.82130367306
5.900,6.075,6.250,-1.4997685184704643,142812.71005310395
5.900,6.075,6.250,-1.4966393176174861,141707.66414670332
5.900,6.075,6.250,-1.493510116764508,140600.91246817788
5.900,6.075,6.250,-1.4903809159115298,139492.6839012342
5.900,6.075,6.250,-1.4872517150585516,138383.20732957884
5.900,6.075,6.250,-1.4841225142055734,137272.7116369184
5.900,6.075,6.250,-1.4809933133525952,136161.4257069594
5.900,6.075,6.250,-1.477864112499617,135049.5784234084
5.900,6.075,6.250,-1.4747349116466388,133937.39866997203
5.900,6.075,6.250,-1.4716057107936606,132825.11533035678
5.900,6.075,6.250,-1.468476509940683,131712.95728826942
5.900,6.075,6.250,-1.4653473090877047,130601.15342741618
5.900,6.075,6.250,-1.4622181082347265,129489.93263150379
5.900,6.075,6.250,-1.4590889073817483,128379.5237842388
5.900,6.075,6.250,-1.4559597065287702,127270.1557693278
5.900,6.075,6.250,-1.452830505675792,126162.05747047733
5.900,6.075,6.250,-1.4497013048228138,125055.45777139397
5.900,6.075,6.250,-1.4465721039698356,123950.58555578427
5.900,6.075,6.250,-1.4434429031168574,122847.66970735483
5.900,6.075,6.250,-1.4403137022638792,121746.93910981217
5.900,6.075,6.250,-1.4371845014109015,120648.62264686305
5.900,6.075,6.250,-1.4340553005579233,119552.94920221367
5.900,6.075,6.250,-1.430926099704945,118460.14765957082
5.900,6.075,6.250,-1.427796898851967,117370.44690264101
5.900,6.075,6.250,-1.4246676979989887,116284.07578228773
5.900,6.075,6.250,-1.4215384971460105,115201.2261580829
5.900,6.075,6.250,-1.4184092962930324,114121.98194703693
5.900,6.075,6.250,-1.4152800954400542,113046.40748333557
5.900,6.075,6.250,-1.412150894587076,111974.56710116469
5.900,6.075,6.250,-1.4090216937340978,110906.5251347101
5.900,6.075,6.250,-1.40589249288112,109842.34591815775
5.900,6.075,6.250,-1.4027632920281419,108782.09378569317
5.900,6.075,6.250,-1.3996340911751637,107725.83307150232
5.900,6.075,6.250,-1.3965048903221855,106673.628109771
5.900,6.075,6.250,-1.3933756894692073,105625.54323468506
5.900,6.075,6.250,-1.3902464886162291,104581.6427804303
5.900,6.075,6.250,-1.387117287763251,103541.99108119252
5.900,6.075,6.250,-1.3839880869102728,102506.65247115755
5.900,6.075,6.250,-1.3808588860572946,101475.69128451121
5.900,6.075,6.250,-1.3777296852043164,100449.17185543932
5.900,6.075,6.250,-1.3746004843513386,99427.15851812784
5.900,6.075,6.250,-1.3714712834983604,98409.71560676227
5.900,6.075,6.250,-1.3683420826453823,97396.90745552859
5.900,6.075,6.250,-1.365212881792404,96388.79839861263
5.900,6.075,6.250,-1.362083680939426,95385.4527702002
5.900,6.075,6.250,-1.3589544800864477,94386.9349044771
5.900,6.075,6.250,-1.3558252792334695,93393.30913562914
5.900,6.075,6.250,-1.3526960783804913,92404.63979784216
5.900,6.075,6.250,-1.3495668775275131,91420.99122530197
5.900,6.075,6.250,-1.346437676674535,90442.42775219439
5.900,6.075,6.250,-1.3433084758215572,89469.01371270536
5.900,6.075,6.250,-1.340179274968579,88500.81344102044
5.900,6.075,6.250,-1.3370500741156008,87537.89127132556
5.900,6.075,6.250,-1.3339208732626227,86580.31153780654
5.900,6.075,6.250,-1.3307916724096445,85628.13857464922
5.900,6.075,6.250,-1.3276624715566663,84681.43671603937
5.900,6.075,6.250,-1.324533270703688,83740.27029616287
5.900,6.075,6.250,-1.32140406985071,82804.7036492055
5.900,6.075,6.250,-1.3182748689977317,81874.80110935307
5.900,6.075,6.250,-1.3151456681447535,80950.62701079139
5.900,6.075,6.250,-1.3120164672917758,80032.24568770644
5.900,6.075,6.250,-1.3088872664387976,79119.72147428375
5.900,6.075,6.250,-1.3057580655858194,78213.11870470927
5.900,6.075,6.250,-1.3026288647328412,77312.50171316882
5.900,6.075,6.250,-1.299499663879863,76417.93483384821
5.900,6.075,6.250,-1.2963704630268849,75529.48240093328
5.900,6.075,6.250,-1.2932412621739067,74647.20874860982
5.900,6.075,6.250,-1.2901120613209285,73771.17821106364
5.900,6.075,6.250,-1.2869828604679503,72901.45512248058
5.900,6.075,6.250,-1.283853659614972,72038.10381704643
5.900,6.075,6.250,-1.2807244587619944,71181.18862894716
5.900,6.075,6.250,-1.2775952579090162,70330.7738923683
5.900,6.075,6.250,-1.274466057056038,69486.92387335839
5.900,6.075,6.250,-1.2713368562030598,68649.68110845605
5.900,6.075,6.250,-1.2682076553500816,67819.03546497645
5.900,6.075,6.250,-1.2650784544971034,66994.96898597959
5.900,6.075,6.250,-1.2619492536441252,66177.4637145255
5.900,6.075,6.250,-1.258820052791147,65366.50169367416
5.900,6.075,6.250,-1.2556908519381689,64562.0649664856
5.900,6.075,6.250,-1.2525616510851907,63764.135576019835
5.900,6.075,6.250,-1.249432450232213,62972.69556533697
5.900,6.075,6.250,-1.2463032493792348,62187.72697749681
5.900,6.075,6.250,-1.2431740485262566,61409.21185555946
5.900,6.075,6.250,-1.2400448476732784,60637.13224258493
5.900,6.075,6.250,-1.2369156468203002,59871.470181633245
5.900,6.075,6.250,-1.233786445967322,59112.2077157644
5.900,6.075,6.250,-1.2306572451143438,58359.32688803842
5.900,6.075,6.250,-1.2275280442613656,57612.8097415153
5.900,6.075,6.250,-1.2243988434083874,56872.638319255064
5.900,6.075,6.250,-1.2212696425554093,56138.79466431771
5.900,6.075,6.250,-1.2181404417024315,55411.26081976336
5.900,6.075,6.250,-1.2150112408494533,54690.01882865182
5.900,6.075,6.250,-1.2118820399964751,53975.05073404318
5.900,6.075,6.250,-1.208752839143497,53266.33857899748
5.900,6.075,6.250,-1.2056236382905188,52563.864406574714
5.900,6.075,6.250,-1.2024944374375406,51867.610259834895
5.900,6.075,6.250,-1.1993652365845624,51177.55818183804
5.900,6.075,6.250,-1.1962360357315842,50493.69021564415
5.900,6.075,6.250,-1.193106834878606,49815.98840431323
5.900,6.075,6.250,-1.1899776340256278,49144.4347909053
5.900,6.075,6.250,-1.18684843317265,48479.01141848047
5.900,6.075,6.250,-1.183719232319672,47819.70033009855
5.900,6.075,6.250,-1.1805900314666937,47166.48356881965
5.900,6.075,6.250,-1.1774608306137155,46519.34317770377
5.900,6.075,6.250,-1.1743316297607373,45878.261199810935
5.900,6.075,6.250,-1.1712024289077592,45243.219678201145
5.900,6.075,6.250,-1.168073228054781,44614.200655934415
5.900,6.075,6.250,-1.1649440272018028,43991.186176070754
5.900,6.075,6.250,-1.1618148263488246,43374.15828167017
5.900,6.075,6.250,-1.1586856254958464,42763.09901579267
5.900,6.075,6.250,-1.1555564246428687,42157.99042149837
5.900,6.075,6.250,-1.1524272237898905,41558.81454184708
5.900,6.075,6.250,-1.1492980229369123,40965.55341989892
5.900,6.075,6.250,-1.1461688220839341,40378.189098713876
5.900,6.075,6.250,-1.143039621230956,39796.703621351975
5.900,6.075,6.250,-1.1399104203779777,39221.079030873225
5.900,6.075,6.250,-1.1367812195249996,38651.297370337634
5.900,6.075,6.250,-1.1336520186720214,38087.34068280521
5.900,6.075,6.250,-1.1305228178190432,37529.19101133596
5.900,6.075,6.250,-1.127393616966065,36976.830398989914
5.900,6.075,6.250,-1.1242644161130873,36430.240875524665
5.900,6.075,6.250,-1.121135215260109,35889.402594554966
5.900,6.075,6.250,-1.1180060144071309,35354.2919129838
5.900,6.075,6.250,-1.1148768135541527,34824.884729361554
5.900,6.075,6.250,-1.1117476127011745,34301.15694223862
5.900,6.075,6.250,-1.1086184118481963,33783.08445016537
5.900,6.075,6.250,-1.1054892109952181,33270.64315169222
5.900,6.075,6.250,-1.10236001014224,32763.80894536953
5.900,6.075,6.250,-1.0992308092892618,32262.557729747703
5.900,6.075,6.250,-1.0961016084362836,31766.865403377124
5.900,6.075,6.250,-1.0929724075833058,31276.707864808253
5.900,6.075,6.250,-1.0898432067303276,30792.061012591337
5.900,6.075,6.250,-1.0867140058773495,30312.900745276835
5.900,6.075,6.250,-1.0835848050243713,29839.202961415132
5.900,6.075,6.250,-1.080455604171393,29370.943559556617
5.900,6.075,6.250,-1.077326403318415,28908.09843825168
5.900,6.075,6.250,-1.0741972024654367,28450.643496050707
5.900,6.075,6.250,-1.0710680016124585,27998.554631504085
5.900,6.075,6.250,-1.0679388007594803,27551.807743162208
5.900,6.075,6.250,-1.0648095999065021,27110.37872957546
5.900,6.075,6.250,-1.0616803990535244,26674.24348929429
5.900,6.075,6.250,-1.0585511982005462,26243.37792086896
5.900,6.075,6.250,-1.055421997347568,25817.757922849927
5.900,6.075,6.250,-1.0522927964945898,25397.359393787574
5.900,6.075,6.250,-1.0491635956416117,24982.158232232287
5.900,6.075,6.250,-1.0460343947886335,24572.130336734463
5.900,6.075,6.250,-1.0429051939356553,24167.25160584448
5.900,6.075,6.250,-1.039775993082677,23767.497938112734
5.900,6.075,6.250,-1.036646792229699,23372.845232089607
5.900,6.075,6.250,-1.0335175913767207,22983.26938632549
5.900,6.075,6.250,-1.030388390523743,22598.746299370825
5.900,6.075,6.250,-1.0272591896707648,22219.251869775893
5.900,6.075,6.250,-1.0241299888177866,21844.761996091132
5.900,6.075,6.250,-1.0210007879648084,21475.252576866933
5.900,6.075,6.250,-1.0178715871118302,21110.69951065368
5.900,6.075,6.250,-1.014742386258852,20751.078696001772
5.900,6.075,6.250,-1.0116131854058739,20396.36603146159
5.900,6.075,6.250,-1.0084839845528957,20046.537415583516
5.900,6.075,6.250,-1.0053547836999175,19701.56874691795
5.900,6.075,6.250,-1.0022255828469393,19361.43592401527
5.900,6.075,6.250,-0.9990963819939616,19026.114845425916
5.900,6.075,6.250,-0.9959671811409834,18695.581409700182
5.900,6.075,6.250,-0.9928379802880052,18369.8115153885
5.900,6.075,6.250,-0.989708779435027,18048.781061041263
5.900,6.075,6.250,-0.9865795785820488,17732.465945208856
5.900,6.075,6.250,-0.9834503777290706,17420.842066441666
5.900,6.075,6.250,-0.9803211768760924,17113.885323290084
5.900,6.075,6.250,-0.9771919760231143,16811.571614304496
5.900,6.075,6.250,-0.9740627751701361,16513.876717755847
5.900,6.075,6.250,-0.9709335743171579,16220.767068801562
5.900,6.075,6.250,-0.9678043734641801,15932.193244392227
5.900,6.075,6.250,-0.964675172611202,15648.104282730454
5.900,6.075,6.250,-0.9615459717582238,15368.449222018982
5.900,6.075,6.250,-0.9584167709052456,15093.17710046051
5.900,6.075,6.250,-0.9552875700522674,14822.236956257733
5.900,6.075,6.250,-0.9521583691992892,14555.57782761335
5.900,6.075,6.250,-0.949029168346311,14293.148752730056
5.900,6.075,6.250,-0.9458999674933328,14034.89876981055
5.900,6.075,6.250,-0.9427707666403546,13780.776917057527
5.900,6.075,6.250,-0.9396415657873765,13530.732232673685
5.900,6.075,6.250,-0.9365123649343987,13284.713754861756
5.900,6.075,6.250,-0.9333831640814205,13042.670521824366
5.900,6.075,6.250,-0.9302539632284423,12804.551571764248
5.900,6.075,6.250,-0.9271247623754642,12570.305942884099
5.900,6.075,6.250,-0.923995561522486,12339.882673386615
5.900,6.075,6.250,-0.9208663606695078,12113.230801474496
5.900,6.075,6.250,-0.9177371598165296,11890.299365350436
5.900,6.075,6.250,-0.9146079589635514,11671.037403217131
5.900,6.075,6.250,-0.9114787581105732,11455.393953277282
